---Action(ResourceType,ResourceKey,CultureCode,ResourceValue)   Action can either be InsertUpdate or Delete
"---If you need to comment out a line begin the line with at least two dashes ""--"""
---InsertUpdate|ResourceType|ResourceKey|CultureCode|ResourceValue
InsertUpdate|DiffuseSources|WATER_P_UWWTP.TitleFull|en-GB|Nutrient-P emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_P_UWWTP.TitleShort|en-GB|Nutrient-P emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_P_UWWTP.GeneralInformation|en-GB|<p>The map shows Nutrient-P emissions to surface water from UWWTPs per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of Nutrient-P are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_P_UWWTP.Methodology|en-GB|<p>Diffuse emissions of Nutrient-P to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_P_UWWTP.SourceData|en-GB|<p>Nutrient-P emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\\\..\\\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\\\shipping\\\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\\\..\\\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\\\shipping\\\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p> 
InsertUpdate|DiffuseSources|WATER_N_UWWTP.TitleFull|en-GB|Nutrient-N emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_N_UWWTP.TitleShort|en-GB|Nutrient-N emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_N_UWWTP.GeneralInformation|en-GB|<p>The map shows Nutrient-N emissions to surface water from UWWTPs per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of Nutrient-N are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_N_UWWTP.Methodology|en-GB|<p>Diffuse emissions of Nutrient-N to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_N_UWWTP.SourceData|en-GB|<p>Nutrient-N emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\\\..\\\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\\\shipping\\\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\\\..\\\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\\\shipping\\\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_CD_UWWTP.TitleFull|en-GB|Cadmium emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_CD_UWWTP.TitleShort|en-GB|Cadmium emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_CD_UWWTP.GeneralInformation|en-GB|<p>The map shows cadmium emissions to surface water from UWWTPs per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of cadmium are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_CD_UWWTP.Methodology|en-GB|<p>Diffuse emissions of cadmium to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_CD_UWWTP.SourceData|en-GB|<p>Cadmium emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\\\..\\\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\\\shipping\\\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\\\..\\\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\\\shipping\\\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_PB_UWWTP.TitleFull|en-GB|Lead emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_PB_UWWTP.TitleShort|en-GB|Lead emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_PB_UWWTP.GeneralInformation|en-GB|<p>The map shows lead emissions to surface water from UWWTPs per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of lead are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_PB_UWWTP.Methodology|en-GB|<p>Diffuse emissions of lead to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_PB_UWWTP.SourceData|en-GB|<p>Lead emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\\\..\\\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\\\shipping\\\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\\\..\\\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_HG_UWWTP.TitleFull|en-GB|Mercury emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_HG_UWWTP.TitleShort|en-GB|Mercury emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_HG_UWWTP.GeneralInformation|en-GB|<p>The map shows mercury emissions to surface water from UWWTPs per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of mercury are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_HG_UWWTP.Methodology|en-GB|<p>Diffuse emissions of mercury to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_HG_UWWTP.SourceData|en-GB|<p>Mercury emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_NI_UWWTP.TitleFull|en-GB|Nickel emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_NI_UWWTP.TitleShort|en-GB|Nickel emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_NI_UWWTP.GeneralInformation|en-GB|<p>The map shows nickel emissions to surface water from UWWTPs per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of nickel are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_NI_UWWTP.Methodology|en-GB|<p>Diffuse emissions of nickel to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_NI_UWWTP.SourceData|en-GB|<p>Nickel emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_UWWTP.TitleFull|en-GB|Anthracene emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_UWWTP.TitleShort|en-GB|Anthracene emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_UWWTP.GeneralInformation|en-GB|<p>The map shows anthracene emissions to surface water from UWWTPs countries per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of anthracene are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_UWWTP.Methodology|en-GB|<p>Diffuse emissions of anthracene to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_UWWTP.SourceData|en-GB|<p>Anthracene emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UWWTP.TitleFull|en-GB|Fluoranthene emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UWWTP.TitleShort|en-GB|Fluoranthene emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UWWTP.GeneralInformation|en-GB|<p>The map shows fluoranthene emissions to surface water from UWWTPs countries per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of fluoranthene are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UWWTP.Methodology|en-GB|<p>Diffuse emissions of fluoranthene to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UWWTP.SourceData|en-GB|<p>Fluoranthene emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_CO_UWWTP.TitleFull|en-GB|Copper emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_CO_UWWTP.TitleShort|en-GB|Copper emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_CO_UWWTP.GeneralInformation|en-GB|<p>The map shows copper emissions to surface water from UWWTPs per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of copper are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_CO_UWWTP.Methodology|en-GB|<p>Diffuse emissions of copper to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
